snapped_at,price,market_cap,total_volume
2022-07-13 00:00:00 UTC,0.006942723158032399,27419.091345363653,3307.7286757589973
2022-07-14 00:00:00 UTC,0.006379772435113124,26244.944905936434,2731.256817752528
2022-07-15 00:00:00 UTC,0.006474655930886231,26274.907326000688,2561.089527484827
2022-07-16 00:00:00 UTC,0.006277787530712691,25443.444399183332,1276.1857509675822
2022-07-17 00:00:00 UTC,0.007246353676277699,30592.362181124237,1427.150371096261
2022-07-18 00:00:00 UTC,0.00714303275967899,29078.087166631438,8328.2875633749
2022-07-19 00:00:00 UTC,0.007223991803787775,29259.179949623325,352.7895468026304
2022-07-20 00:00:00 UTC,0.00707787174034838,28719.551043828957,3782.3001910069434
2022-07-21 00:00:00 UTC,0.0070361563793218665,28536.5152056914,803.0436867075072
2022-07-22 00:00:00 UTC,0.007081185120013904,28884.15963918835,11223.213960290015
2022-07-23 00:00:00 UTC,0.007317756324685824,29718.92004452307,3128.4015661806848
2022-07-24 00:00:00 UTC,0.006989800221356585,28338.91899821604,441.33270089805444
2022-07-25 00:00:00 UTC,0.00697374408540602,28382.93874319132,14.258051918696522
2022-07-26 00:00:00 UTC,0.006671057640976774,27055.85064033697,361.3044151247256
2022-07-27 00:00:00 UTC,0.007765618903282593,31496.351964869842,388.56454556647753
2022-07-28 00:00:00 UTC,0.006446761873730854,26257.75070721422,560.5725571842601
2022-07-29 00:00:00 UTC,0.00676409136279997,27528.708409554536,3372.1605765635322
2022-07-30 00:00:00 UTC,0.006173129110265659,25100.07202154705,2824.1279222816743
2022-07-31 00:00:00 UTC,0.006555993362159234,26584.046725645607,57.80838930990975
2022-08-01 00:00:00 UTC,0.006320899985052352,25580.961329401955,147.03342537529574
2022-08-02 00:00:00 UTC,0.006462668902282582,26243.434669718026,224.08852031841695
2022-08-03 00:00:00 UTC,0.006232938979857732,25244.34265998529,227.82594928603123
2022-08-04 00:00:00 UTC,0.007185371580622132,29210.368580517104,55.27727913087348
2022-08-05 00:00:00 UTC,0.0066187380833357505,25648.899869191137,1332.2448849932982
2022-08-06 00:00:00 UTC,0.006912980080584701,27036.378014586047,3962.0926143731667
2022-08-07 00:00:00 UTC,0.006883809627082076,27940.793544826756,783.6220738539675
2022-08-08 00:00:00 UTC,0.006538786468550799,26329.580844353204,3853.7479724521545
2022-08-09 00:00:00 UTC,0.00650971797013878,25585.20652308865,3903.953965295297
2022-08-10 00:00:00 UTC,0.007307952305550752,29692.904611436177,4290.729802961225
2022-08-11 00:00:00 UTC,0.006429872444517418,26116.58945133043,3301.709665651552
2022-08-12 00:00:00 UTC,0.006411588594564689,26020.677198047386,1444.1182605134784
2022-08-13 00:00:00 UTC,0.006699941066427183,27188.205371287593,968.346636294182
2022-08-14 00:00:00 UTC,0.006287627507540398,25516.126527764092,2053.83969255758
2022-08-15 00:00:00 UTC,0.006287627507540398,25516.126527764092,2053.83969255758
2022-08-16 00:00:00 UTC,0.006052521775845974,24562.03254078359,1094.523441697839
2022-08-17 00:00:00 UTC,0.006016489145806936,24416.58091757945,240.65956583227745
2022-08-18 00:00:00 UTC,0.006034845333886733,24490.29891326641,241.39381335546932
2022-08-19 00:00:00 UTC,0.005997133269791698,24336.229663704595,19.934471626982372
2022-08-20 00:00:00 UTC,0.0057863481887412156,23486.891305578058,1027.5960707749218
2022-08-21 00:00:00 UTC,0.005701684337772866,23138.28209599112,1012.5606394883928
2022-08-22 00:00:00 UTC,0.005785662173488115,23559.66151888016,16.473542064251923
2022-08-23 00:00:00 UTC,0.005785662173488115,23559.66151888016,16.473542064251923
2022-08-24 00:00:00 UTC,0.005791257346529768,23441.680953507625,16.489473225749876
2022-08-25 00:00:00 UTC,0.00577891722431401,23461.51493313519,43.01825981779348
2022-08-26 00:00:00 UTC,0.005745605578060035,23306.56832785679,115.6590402863485
2022-08-27 00:00:00 UTC,0.005773109430285286,23424.982760674142,123.94866080063913
2022-08-28 00:00:00 UTC,0.005695814417308922,23114.46108670164,56.95814453660579
2022-08-29 00:00:00 UTC,0.005557222556003518,22571.16194000338,1024.8701337251443
2022-08-30 00:00:00 UTC,0.005522354014438422,22385.73212501219,194.05894520138128
2022-08-31 00:00:00 UTC,0.005522354014438422,22385.73212501219,194.05894520138128
2022-09-05 00:00:00 UTC,0.005524295778754357,22395.713137987692,144.5782554523217
2022-09-06 00:00:00 UTC,0.005524295778754357,22395.713137987692,144.5782554523217
2022-09-07 00:00:00 UTC,0.005312059720387077,21513.81538806505,1136.0115822478456
2022-09-08 00:00:00 UTC,0.005294403957110128,21424.42812013662,54.95787225738053
2022-09-09 00:00:00 UTC,0.005323559898755257,21610.9322757163,99.01377065343249
2022-09-10 00:00:00 UTC,0.005339140098752523,21664.231458232647,99.95932458055053
2022-09-11 00:00:00 UTC,0.005405285287738605,21960.997807772706,398.8451180928668
2022-09-12 00:00:00 UTC,0.005405285287738605,21960.997807772706,398.8451180928668
2022-09-13 00:00:00 UTC,0.005404015120647189,21930.29619057758,398.7513950206133
2022-09-16 00:00:00 UTC,0.005394360561202713,21986.33601897425,17.00302448891095
2022-09-17 00:00:00 UTC,0.005394360561202713,21986.33601897425,17.00302448891095
2022-09-18 00:00:00 UTC,0.00542683395838166,22000.299592683084,148.08265173124258
2022-09-19 00:00:00 UTC,0.00542683395838166,22000.299592683084,148.08265173124258
2022-09-20 00:00:00 UTC,0.005506851768524138,22549.02846237393,145.26878035081452
2022-09-22 00:00:00 UTC,0.0040851873132332125,16539.85949549727,63.78769650027819
2022-09-23 00:00:00 UTC,0.0040851873132332125,16539.85949549727,63.78769650027819
2022-09-24 00:00:00 UTC,0.004003790029613576,16196.984459398773,24.26679294053784
2022-09-25 00:00:00 UTC,0.0040192658801404876,16310.77805156238,2.970327790426873
2022-09-26 00:00:00 UTC,0.004052579707082471,16445.970510459836,3.362056115555547
2022-09-27 00:00:00 UTC,0.0037929589421292036,15409.326754278132,173.54246035279542
2022-09-28 00:00:00 UTC,0.0037931484223252643,15392.329211669929,8.963027254837177
2022-09-29 00:00:00 UTC,0.0037927643739113144,15369.54958968211,5.108452619141424
2022-09-30 00:00:00 UTC,0.0037543265514336046,15232.917432675998,1.0493777722866595
2022-10-01 00:00:00 UTC,0.003801656327966823,15450.804960959313,2.8449110496061945
2022-10-02 00:00:00 UTC,0.0037497454050041366,15218.873605185616,4.128136909596404
2022-10-03 00:00:00 UTC,0.005402475312889589,21924.047421940406,52.73179527120725
2022-10-04 00:00:00 UTC,0.003772356710404324,15274.939180615203,0.9681471532747644
2022-10-05 00:00:00 UTC,0.0038146079169834816,15457.077375776915,5.1553965081617985
2022-10-06 00:00:00 UTC,0.0038021866917950582,15430.723728100345,4.2290883007534665
2022-10-07 00:00:00 UTC,0.0037107776880460027,15048.369170848153,17.848564821272962
2022-10-08 00:00:00 UTC,0.0036985627959200745,15017.233505746599,3.1566985991649075
2022-10-09 00:00:00 UTC,0.003635739722940789,14749.229697055674,6.291095333644422
2022-10-10 00:00:00 UTC,0.0036304761907395666,14733.01173262141,0.9550975238728165
